#       step         max_devi_v         min_devi_v         avg_devi_v         max_devi_f         min_devi_f         avg_devi_f
      441800       6.003018e-04       1.460374e-04       3.437366e-04       2.161836e-02       3.701152e-03       9.671444e-03
      441900       9.716600e-04       2.401897e-04       5.098194e-04       3.957195e-02       4.173305e-03       1.110403e-02
      442000       7.655844e-04       2.001624e-04       4.461317e-04       4.401799e-02       3.310186e-03       1.124502e-02
      442100       7.209521e-04       5.606301e-05       4.527294e-04       3.280486e-02       3.454294e-03       1.162551e-02
      442200       1.265210e-03       1.731244e-04       6.270432e-04       2.600188e-02       3.171592e-03       1.088301e-02
      442300       7.753736e-04       1.740514e-04       4.222238e-04       2.842434e-02       3.468573e-03       9.771793e-03
      442400       8.322732e-04       8.175574e-05       4.476415e-04       2.595443e-02       3.084140e-03       9.777139e-03
      442500       1.216583e-03       1.839483e-04       5.296729e-04       2.259831e-02       3.951399e-03       1.029271e-02
      442600       9.086048e-04       2.604716e-04       4.427663e-04       3.459790e-02       3.689867e-03       1.036467e-02
      442700       8.096563e-04       1.745737e-04       3.790996e-04       2.978531e-02       3.897159e-03       1.150918e-02
      442800       6.469009e-04       5.335730e-05       3.486229e-04       2.242408e-02       2.587925e-03       1.058517e-02
      442900       5.291241e-04       1.220407e-04       3.098085e-04       6.780992e-02       4.260292e-03       1.102452e-02
      443000       9.830527e-04       1.883405e-04       5.933464e-04       2.502222e-02       3.181539e-03       1.010928e-02
      443100       5.683539e-04       8.894703e-05       3.030289e-04       2.459214e-02       2.810787e-03       9.594800e-03
      443200       7.831249e-04       4.757456e-05       3.704551e-04       2.526298e-02       4.135406e-03       1.024481e-02
      443300       6.128720e-04       2.973703e-05       3.395517e-04       2.517317e-02       3.961593e-03       1.121365e-02
      443400       5.585804e-04       6.136600e-05       3.189955e-04       2.633096e-02       3.196250e-03       9.964709e-03
      443500       1.102440e-03       9.083477e-05       4.200314e-04       1.996767e-02       3.710658e-03       9.822763e-03
      443600       5.534501e-04       4.989221e-05       3.274253e-04       2.321016e-02       3.402746e-03       9.356306e-03
      443700       6.510622e-04       5.420229e-05       3.698660e-04       2.200100e-02       3.624417e-03       9.490033e-03
      443800       8.913014e-04       2.104953e-04       4.346914e-04       1.816585e-02       4.055163e-03       1.006514e-02
      443900       8.366983e-04       3.765463e-05       4.268302e-04       2.817235e-02       3.123664e-03       1.044234e-02
      444000       1.173964e-03       1.874805e-04       5.820055e-04       3.242294e-02       3.480983e-03       1.060905e-02
      444100       7.379806e-04       2.795956e-05       3.991017e-04       2.488566e-02       3.567681e-03       9.899918e-03
      444200       7.475077e-04       8.466346e-05       4.436210e-04       2.514447e-02       3.312457e-03       1.019620e-02
      444300       9.300032e-04       1.748033e-04       4.615194e-04       2.595011e-02       3.043490e-03       9.722690e-03
      444400       6.801769e-04       2.083771e-04       4.146400e-04       2.012577e-02       3.142680e-03       9.545454e-03
      444500       8.089623e-04       3.045137e-04       4.955062e-04       2.072487e-02       3.864606e-03       9.944389e-03
      444600       5.289753e-04       1.303737e-04       3.489684e-04       2.081743e-02       2.670054e-03       9.299191e-03
      444700       9.965019e-04       2.046187e-04       4.440729e-04       2.625940e-02       3.069831e-03       1.047471e-02
      444800       7.757936e-04       8.237220e-05       3.973368e-04       2.101087e-02       2.771702e-03       1.036988e-02
      444900       6.624769e-04       1.464521e-04       3.954111e-04       2.324060e-02       4.160310e-03       1.007978e-02
      445000       8.142293e-04       1.330123e-04       4.051490e-04       2.221147e-02       3.498764e-03       9.782033e-03
      445100       9.717571e-04       1.238235e-04       4.192733e-04       3.199071e-02       4.080335e-03       1.028391e-02
      445200       1.008127e-03       7.996252e-05       4.784285e-04       3.466305e-02       2.892069e-03       1.053249e-02
      445300       4.157320e-04       2.310423e-04       3.177612e-04       3.435030e-02       4.834292e-03       1.040198e-02
      445400       4.628690e-04       1.309392e-04       3.415222e-04       2.915893e-02       2.943689e-03       1.046732e-02
      445500       8.476951e-04       1.439180e-04       4.368731e-04       3.773291e-02       3.076555e-03       1.003641e-02
      445600       6.148858e-04       1.219584e-04       3.418673e-04       2.283701e-02       3.451449e-03       8.807620e-03
      445700       7.759485e-04       1.684884e-04       4.058310e-04       2.809008e-02       2.732790e-03       9.993383e-03
      445800       6.560540e-04       1.677241e-04       3.783393e-04       2.561786e-02       3.412148e-03       9.753007e-03
      445900       8.633761e-04       1.669583e-04       4.611432e-04       1.817925e-02       4.002325e-03       1.001684e-02
      446000       6.762364e-04       2.157555e-04       3.667603e-04       2.454820e-02       3.857023e-03       1.024343e-02
      446100       9.229757e-04       4.964026e-05       5.046596e-04       1.994458e-02       3.445891e-03       9.290897e-03
      446200       7.166958e-04       1.599642e-04       4.085150e-04       1.933990e-02       2.216431e-03       9.386638e-03
      446300       1.004650e-03       1.206833e-04       5.371121e-04       2.195284e-02       3.375049e-03       9.897186e-03
      446400       7.311816e-04       1.300272e-04       3.686162e-04       2.934717e-02       3.538060e-03       1.032600e-02
      446500       7.727233e-04       2.749575e-04       4.028452e-04       2.367658e-02       2.996425e-03       1.006914e-02
      446600       5.849783e-04       1.826353e-04       3.964474e-04       2.053850e-02       3.080707e-03       9.766379e-03
      446700       5.610306e-04       1.268912e-04       3.051681e-04       2.401804e-02       2.768486e-03       9.206034e-03
      446800       7.411246e-04       2.777116e-04       4.714683e-04       2.590017e-02       3.012835e-03       9.792554e-03
      446900       8.799117e-04       1.645055e-04       5.136421e-04       2.459019e-02       3.241450e-03       1.035058e-02
      447000       1.034069e-03       9.444773e-05       4.421145e-04       2.970358e-02       3.160624e-03       1.073294e-02
      447100       7.158483e-04       1.344863e-04       3.748291e-04       3.093649e-02       3.215471e-03       1.000638e-02
      447200       5.252266e-04       1.778179e-04       3.071757e-04       2.176013e-02       3.740091e-03       9.408130e-03
      447300       7.165685e-04       2.754776e-04       4.410036e-04       1.832328e-02       3.289968e-03       9.040237e-03
      447400       7.889986e-04       2.202873e-04       4.045706e-04       2.809765e-02       3.150395e-03       9.332140e-03
      447500       1.042500e-03       7.591351e-05       5.451274e-04       2.071905e-02       3.080767e-03       9.814002e-03
      447600       8.427620e-04       2.453554e-04       4.635551e-04       2.325530e-02       2.885587e-03       9.964962e-03
      447700       5.341647e-04       1.513273e-04       3.554034e-04       2.558785e-02       3.849406e-03       1.087120e-02
      447800       8.950360e-04       2.312972e-04       5.119114e-04       3.696084e-02       3.162330e-03       1.020558e-02
      447900       3.434742e-04       7.662096e-05       2.493132e-04       2.547700e-02       3.119550e-03       9.843746e-03
      448000       4.972581e-04       2.142506e-04       3.334896e-04       1.851502e-02       3.207310e-03       8.943327e-03
      448100       7.051950e-04       2.714960e-04       4.744760e-04       5.211152e-02       4.124040e-03       1.019636e-02
      448200       5.691038e-04       2.511135e-04       3.999679e-04       2.327451e-02       3.348038e-03       9.876922e-03
      448300       6.099334e-04       1.991383e-04       3.647811e-04       2.797290e-02       2.826087e-03       1.041343e-02
      448400       8.296950e-04       1.747856e-04       4.247611e-04       2.932603e-02       2.533294e-03       1.056462e-02
      448500       7.675291e-04       2.274912e-04       3.954005e-04       2.802620e-02       3.511340e-03       9.848083e-03
      448600       7.697074e-04       1.597929e-04       3.758258e-04       1.821990e-02       3.810689e-03       8.780087e-03
      448700       5.780522e-04       4.392444e-05       4.110125e-04       2.643608e-02       4.106876e-03       9.681297e-03
      448800       9.193413e-04       1.638934e-04       4.909239e-04       4.198850e-02       3.035541e-03       1.046407e-02
      448900       9.085225e-04       1.005884e-04       5.229668e-04       2.194534e-02       2.385057e-03       9.554993e-03
      449000       1.218056e-03       1.406351e-04       6.975550e-04       2.257431e-02       3.199208e-03       9.382488e-03
      449100       7.411398e-04       1.832737e-04       4.125625e-04       2.686892e-02       3.082035e-03       1.002728e-02
      449200       7.463637e-04       3.775909e-04       5.103578e-04       2.194746e-02       2.347990e-03       9.728600e-03
      449300       5.367656e-04       1.401761e-04       3.999241e-04       2.195390e-02       3.979065e-03       9.110549e-03
      449400       7.673237e-04       1.416682e-04       4.349661e-04       2.385262e-02       3.815840e-03       1.012033e-02
      449500       7.202348e-04       2.264756e-04       4.330215e-04       2.261619e-02       3.557280e-03       9.393644e-03
      449600       8.887417e-04       8.779556e-05       4.799814e-04       1.949332e-02       3.897241e-03       9.733065e-03
      449700       6.078338e-04       2.166871e-04       4.092207e-04       2.439018e-02       3.674459e-03       1.015273e-02
      449800       3.869201e-04       1.585881e-04       3.082408e-04       3.925347e-02       4.034620e-03       1.065488e-02
      449900       6.736529e-04       1.672468e-04       3.294464e-04       1.964637e-02       3.583989e-03       9.135169e-03
      450000       4.582036e-04       2.269044e-04       3.311083e-04       2.267675e-02       2.746315e-03       9.439481e-03
      450100       7.557074e-04       1.962712e-04       4.189591e-04       2.466685e-02       2.598711e-03       1.006911e-02
      450200       8.828591e-04       1.490463e-04       4.658384e-04       2.483157e-02       2.559368e-03       1.008354e-02
      450300       8.943175e-04       2.575006e-04       4.641664e-04       2.130204e-02       2.785879e-03       1.009608e-02
      450400       9.442208e-04       2.612931e-04       4.979651e-04       2.243335e-02       4.216819e-03       1.029789e-02
      450500       6.390395e-04       7.721047e-05       3.758816e-04       2.706475e-02       3.582211e-03       9.840797e-03
      450600       9.767934e-04       2.815992e-04       5.664494e-04       3.081589e-02       3.624177e-03       1.084402e-02
      450700       7.609732e-04       8.205172e-05       4.575500e-04       3.398655e-02       4.365398e-03       1.052192e-02
      450800       5.519753e-04       2.098777e-04       3.297755e-04       3.292289e-02       2.420217e-03       1.004608e-02
      450900       8.345026e-04       2.700304e-04       5.018968e-04       2.448826e-02       3.272126e-03       9.657262e-03
      451000       9.701476e-04       1.787534e-04       5.003142e-04       2.053500e-02       3.847223e-03       9.241059e-03
      451100       1.146862e-03       2.849923e-04       6.647794e-04       3.562406e-02       3.267484e-03       1.023672e-02
      451200       1.089550e-03       1.831130e-04       6.447783e-04       3.053784e-02       4.175946e-03       1.118138e-02
      451300       6.591426e-04       1.676777e-04       4.007765e-04       2.095972e-02       3.993572e-03       1.055149e-02
      451400       8.087793e-04       2.129248e-04       5.144621e-04       2.066353e-02       2.049092e-03       9.572678e-03
      451500       5.289565e-04       1.716054e-04       3.213895e-04       1.935924e-02       3.085213e-03       9.611674e-03
      451600       5.722115e-04       1.006011e-04       3.073202e-04       2.417552e-02       4.241009e-03       1.004376e-02
      451700       8.670670e-04       1.177307e-04       4.556263e-04       3.055012e-02       3.719115e-03       1.042373e-02
      451800       6.958833e-04       1.802876e-04       3.989304e-04       2.345885e-02       3.601125e-03       1.030169e-02
      451900       5.784571e-04       1.110959e-04       3.299031e-04       3.281691e-02       2.489608e-03       1.030383e-02
      452000       1.219346e-03       2.388908e-04       5.882635e-04       3.029448e-02       2.574094e-03       1.027138e-02
      452100       1.144953e-03       1.253480e-04       5.669236e-04       6.003222e-02       3.287921e-03       1.135995e-02
      452200       8.091226e-04       7.349004e-05       3.701509e-04       3.161490e-02       2.965980e-03       1.077398e-02
      452300       5.566147e-04       1.328883e-04       3.268473e-04       3.546813e-02       4.649833e-03       1.076333e-02
      452400       6.100903e-04       1.919321e-04       4.107865e-04       2.325589e-02       4.007793e-03       1.051542e-02
      452500       7.824677e-04       1.354066e-04       4.543458e-04       2.822017e-02       3.731215e-03       1.028414e-02
      452600       7.942032e-04       2.182964e-04       4.777480e-04       2.259770e-02       3.334771e-03       1.016184e-02
      452700       8.979229e-04       5.932399e-05       4.308960e-04       2.419430e-02       4.133281e-03       1.142523e-02
      452800       7.774778e-04       2.223096e-04       4.101638e-04       3.293697e-02       2.422224e-03       1.006797e-02
      452900       9.482794e-04       2.562651e-04       5.719402e-04       1.938080e-02       3.417140e-03       9.702299e-03
      453000       6.101265e-04       2.338465e-04       3.849550e-04       2.062108e-02       3.158709e-03       9.330273e-03
      453100       1.006702e-03       1.658503e-04       5.829515e-04       2.998334e-02       2.898632e-03       9.111666e-03
      453200       5.549285e-04       1.366237e-04       3.767355e-04       3.416878e-02       2.317531e-03       9.886254e-03
      453300       8.567587e-04       2.082157e-04       4.523510e-04       3.787529e-02       3.566953e-03       1.045600e-02
      453400       8.163226e-04       2.201219e-04       4.934769e-04       3.330584e-02       2.768171e-03       1.088679e-02
      453500       4.873903e-04       1.322419e-04       3.070716e-04       2.394323e-02       4.122810e-03       1.018481e-02
      453600       7.813033e-04       2.034938e-04       4.670470e-04       2.881749e-02       2.837101e-03       9.877521e-03
      453700       8.354790e-04       1.812007e-04       4.533431e-04       2.725487e-02       2.969628e-03       1.002440e-02
      453800       4.827713e-04       1.887625e-04       3.288095e-04       2.461596e-02       3.314120e-03       9.504979e-03
      453900       6.608550e-04       1.212192e-04       3.348452e-04       2.657658e-02       3.504835e-03       1.024554e-02
      454000       8.098229e-04       1.863013e-04       4.167199e-04       2.447338e-02       3.430361e-03       1.066832e-02
      454100       8.763580e-04       1.695658e-04       4.201347e-04       2.429298e-02       3.595777e-03       1.038918e-02
      454200       7.264822e-04       1.900759e-04       4.034192e-04       2.093872e-02       3.532123e-03       9.427948e-03
      454300       1.155065e-03       3.292362e-04       6.932565e-04       2.536480e-02       2.853717e-03       1.030308e-02
      454400       1.165734e-03       1.770849e-04       6.180078e-04       1.956322e-02       3.129820e-03       8.972726e-03
      454500       5.811619e-04       2.006488e-04       3.784697e-04       2.069230e-02       3.472650e-03       8.591099e-03
      454600       7.976600e-04       1.728213e-04       5.487203e-04       2.961189e-02       2.338322e-03       9.593048e-03
      454700       5.395954e-04       1.287756e-04       4.238267e-04       3.613945e-02       3.406738e-03       1.067643e-02
      454800       5.997630e-04       9.403225e-05       3.864283e-04       2.308485e-02       3.644973e-03       1.014491e-02
      454900       8.790894e-04       2.203586e-04       5.559513e-04       4.096542e-02       3.328862e-03       1.076240e-02
      455000       6.131504e-04       1.110960e-04       4.494972e-04       2.812765e-02       3.785401e-03       1.060870e-02
      455100       1.359190e-03       1.624254e-04       5.648078e-04       3.270002e-02       2.344012e-03       1.122563e-02
      455200       8.160114e-04       1.480148e-04       5.057223e-04       2.559041e-02       3.899177e-03       9.934803e-03
      455300       7.869363e-04       2.450134e-04       4.252961e-04       2.420305e-02       3.454647e-03       1.025608e-02
      455400       8.761216e-04       1.003508e-04       4.501618e-04       2.235761e-02       3.031668e-03       1.039139e-02
      455500       1.060996e-03       3.768484e-04       6.342363e-04       3.227064e-02       4.039448e-03       1.075016e-02
      455600       8.632697e-04       1.776887e-04       4.309125e-04       2.576489e-02       3.246310e-03       1.062819e-02
      455700       8.164765e-04       9.410110e-05       5.045171e-04       3.216196e-02       3.026347e-03       9.988681e-03
      455800       1.260574e-03       2.915341e-04       6.427294e-04       3.840909e-02       4.227879e-03       9.786674e-03
      455900       7.842778e-04       2.087707e-04       4.816488e-04       2.810937e-02       2.932997e-03       1.070960e-02
      456000       8.264619e-04       1.991333e-04       3.953620e-04       2.583413e-02       2.928848e-03       1.015041e-02
      456100       4.177312e-04       1.596933e-04       3.165933e-04       2.358523e-02       4.163005e-03       1.010241e-02
      456200       3.851796e-04       1.633332e-04       2.408726e-04       2.273760e-02       4.567799e-03       1.068421e-02
      456300       9.850831e-04       1.161149e-04       4.458036e-04       2.516123e-02       3.536944e-03       1.086502e-02
      456400       1.006178e-03       2.011942e-04       5.039460e-04       2.083677e-02       4.422998e-03       1.067650e-02
      456500       1.446367e-03       1.520753e-04       6.602067e-04       2.291877e-02       3.449170e-03       9.969211e-03
      456600       8.702006e-04       2.414929e-04       4.546659e-04       2.253421e-02       4.506678e-03       1.008358e-02
      456700       1.101088e-03       1.828336e-04       5.710771e-04       3.607703e-02       3.134871e-03       9.796087e-03
      456800       8.298880e-04       1.943338e-04       4.770301e-04       2.279952e-02       2.821490e-03       1.025996e-02
      456900       9.159527e-04       1.666514e-04       5.329089e-04       2.377781e-02       2.592292e-03       1.052291e-02
      457000       6.422993e-04       3.911452e-05       3.553477e-04       2.537377e-02       3.756470e-03       1.054924e-02
      457100       6.274110e-04       1.337170e-04       3.786414e-04       2.141746e-02       3.495465e-03       9.623981e-03
      457200       8.236719e-04       1.293897e-04       3.627084e-04       2.353851e-02       3.647168e-03       9.839819e-03
      457300       5.892832e-04       1.275936e-04       4.107962e-04       2.570502e-02       4.028404e-03       9.954213e-03
      457400       6.240439e-04       3.242857e-04       4.390605e-04       2.928674e-02       3.599144e-03       1.063350e-02
      457500       3.546486e-04       1.818777e-04       2.954721e-04       2.471567e-02       4.049708e-03       1.004853e-02
      457600       5.229375e-04       1.133183e-04       3.205582e-04       2.293440e-02       3.365403e-03       1.040786e-02
      457700       7.863878e-04       1.242745e-04       4.136287e-04       2.320244e-02       3.954529e-03       1.035998e-02
      457800       4.925908e-04       7.511164e-05       2.643047e-04       2.405074e-02       2.860952e-03       9.960165e-03
      457900       7.838113e-04       1.501960e-04       4.083356e-04       2.372511e-02       3.018634e-03       1.004431e-02
      458000       1.154376e-03       1.207011e-04       5.031819e-04       2.226620e-02       3.599392e-03       1.002641e-02
      458100       7.334877e-04       2.012353e-04       4.249330e-04       2.554025e-02       2.636301e-03       9.704016e-03
      458200       5.742317e-04       2.273415e-04       4.180488e-04       5.063249e-02       3.835097e-03       1.100742e-02
      458300       5.317520e-04       1.051003e-04       3.060527e-04       2.688335e-02       3.196890e-03       1.008370e-02
      458400       7.393172e-04       1.918781e-04       3.820437e-04       3.187842e-02       2.289425e-03       1.067751e-02
      458500       7.842678e-04       1.790826e-04       4.238281e-04       5.147670e-02       4.385702e-03       1.081675e-02
      458600       8.346666e-04       1.802568e-04       4.555790e-04       2.611098e-02       4.748825e-03       1.063480e-02
      458700       6.395926e-04       1.277920e-04       3.648667e-04       2.488071e-02       3.321340e-03       1.048723e-02
      458800       6.313558e-04       2.275590e-04       4.450100e-04       2.228331e-02       3.307332e-03       1.071615e-02
      458900       5.466020e-04       1.969912e-04       3.240250e-04       2.610175e-02       2.389548e-03       1.020886e-02
      459000       6.504738e-04       2.655933e-04       3.911056e-04       2.607951e-02       4.200515e-03       1.102209e-02
      459100       6.675847e-04       8.383403e-05       3.855841e-04       3.036469e-02       3.263410e-03       1.058947e-02
      459200       8.895567e-04       1.827052e-04       4.023830e-04       2.184712e-02       3.305520e-03       9.989835e-03
      459300       5.465079e-04       1.159910e-04       4.142566e-04       2.132529e-02       3.530373e-03       9.739079e-03
      459400       5.157177e-04       1.778272e-04       3.754581e-04       2.145393e-02       2.806958e-03       1.000491e-02
      459500       6.761099e-04       1.491918e-04       4.520952e-04       2.787717e-02       3.535253e-03       9.964555e-03
      459600       7.299556e-04       1.897766e-04       4.759857e-04       3.160049e-02       3.170469e-03       1.066151e-02
      459700       5.977973e-04       6.633124e-05       3.921884e-04       2.777495e-02       3.742093e-03       1.070145e-02
      459800       6.876295e-04       1.568286e-04       4.964874e-04       2.591893e-02       3.384408e-03       1.118020e-02
      459900       1.035965e-03       1.966042e-04       5.402663e-04       3.472454e-02       3.942918e-03       1.067866e-02
      460000       6.032909e-04       1.420346e-04       3.353404e-04       1.966238e-02       2.145347e-03       9.613665e-03
      460100       7.592986e-04       1.560223e-04       4.026889e-04       2.144220e-02       2.516412e-03       9.360407e-03
      460200       8.494728e-04       1.217649e-04       3.938209e-04       2.368979e-02       3.463620e-03       1.072473e-02
      460300       7.872376e-04       2.198336e-04       4.472942e-04       2.383782e-02       3.588432e-03       1.105860e-02
      460400       6.340988e-04       2.083279e-04       4.083201e-04       2.078320e-02       2.654383e-03       9.976699e-03
      460500       5.649813e-04       1.711970e-04       3.768637e-04       2.254585e-02       2.953134e-03       1.010491e-02
      460600       3.694926e-04       1.405471e-04       2.937712e-04       3.684852e-02       4.550585e-03       1.017441e-02
      460700       4.667818e-04       2.245737e-04       3.367900e-04       2.640942e-02       3.547412e-03       9.988697e-03
      460800       9.254651e-04       9.758829e-05       4.896726e-04       2.991578e-02       4.618960e-03       1.063939e-02
      460900       1.000114e-03       7.639785e-05       5.068745e-04       2.997363e-02       2.985835e-03       1.106056e-02
      461000       6.683503e-04       1.657953e-04       3.920040e-04       2.678494e-02       2.991507e-03       1.078208e-02
      461100       1.094481e-03       4.369180e-04       6.353162e-04       3.104977e-02       3.074662e-03       1.043293e-02
      461200       7.033106e-04       1.502003e-04       4.065870e-04       2.016861e-02       2.801655e-03       9.359908e-03
      461300       9.505430e-04       1.156201e-04       5.135474e-04       2.566167e-02       3.053770e-03       1.022725e-02
      461400       1.204834e-03       2.572317e-04       5.419789e-04       2.219918e-02       3.163082e-03       1.045586e-02
      461500       1.284087e-03       2.671777e-04       6.675412e-04       2.485556e-02       3.451513e-03       1.179808e-02
      461600       8.810200e-04       2.135422e-04       4.941810e-04       2.634477e-02       3.443549e-03       1.066901e-02
      461700       4.559525e-04       8.737744e-05       2.826936e-04       2.674963e-02       3.124637e-03       9.903640e-03
      461800       1.003046e-03       9.502100e-05       4.693161e-04       2.106759e-02       3.236081e-03       9.992361e-03
      461900       5.989107e-04       1.173774e-04       3.860142e-04       1.919872e-02       3.585101e-03       9.740574e-03
      462000       1.231642e-03       1.616131e-04       5.756185e-04       2.722037e-02       3.104858e-03       1.046244e-02
      462100       7.723505e-04       2.330050e-04       4.663162e-04       4.032749e-02       3.667409e-03       1.162979e-02
      462200       7.739277e-04       1.088289e-04       4.059481e-04       3.006958e-02       3.280303e-03       1.060631e-02
      462300       5.146746e-04       2.918002e-04       3.825261e-04       2.657951e-02       3.631956e-03       9.614624e-03
      462400       8.414483e-04       1.983792e-04       4.299901e-04       2.067245e-02       2.777098e-03       9.311705e-03
      462500       5.291178e-04       2.243374e-04       3.460503e-04       2.032445e-02       3.165291e-03       9.354688e-03
      462600       9.600075e-04       1.902041e-04       5.223420e-04       2.688853e-02       3.548696e-03       9.919765e-03
      462700       8.966625e-04       1.994613e-04       4.282122e-04       2.792636e-02       2.709768e-03       1.022642e-02
      462800       8.654071e-04       2.017513e-04       4.861095e-04       2.488880e-02       3.577590e-03       1.021841e-02
      462900       5.429530e-04       2.534817e-04       4.377592e-04       2.250573e-02       3.400860e-03       9.871174e-03
      463000       7.905528e-04       1.992639e-04       4.037635e-04       2.054807e-02       2.560036e-03       9.771414e-03
      463100       8.980188e-04       1.569341e-04       4.289966e-04       2.440189e-02       2.839030e-03       9.986953e-03
      463200       4.744332e-04       2.491064e-05       2.724734e-04       2.467741e-02       2.189571e-03       1.042151e-02
      463300       9.134792e-04       1.590822e-04       5.238345e-04       2.432514e-02       3.456509e-03       9.272959e-03
      463400       8.665060e-04       1.316363e-04       4.141110e-04       2.687983e-02       3.930958e-03       9.372745e-03
      463500       6.813722e-04       1.428046e-04       3.675257e-04       2.140381e-02       3.913653e-03       9.241716e-03
      463600       1.062374e-03       2.632812e-04       6.205350e-04       1.947350e-02       3.281239e-03       9.854854e-03
      463700       1.442010e-03       3.399028e-04       7.625644e-04       2.559724e-02       2.967839e-03       1.007629e-02
      463800       8.760388e-04       3.563390e-04       5.331970e-04       2.964363e-02       4.197325e-03       1.002689e-02
      463900       7.425060e-04       7.827467e-05       3.945886e-04       2.335072e-02       3.510459e-03       9.381141e-03
      464000       6.478575e-04       1.329069e-04       3.743307e-04       1.967133e-02       3.659602e-03       9.133550e-03
      464100       6.939138e-04       1.872232e-04       4.134643e-04       2.133996e-02       3.685806e-03       9.399456e-03
      464200       6.154927e-04       2.517138e-04       3.795755e-04       2.651022e-02       3.018042e-03       1.013400e-02
      464300       8.408136e-04       2.776534e-04       4.567408e-04       3.670001e-02       3.854107e-03       1.049497e-02
      464400       1.172299e-03       2.553104e-04       5.965201e-04       2.362225e-02       4.730836e-03       1.094876e-02
      464500       6.450010e-04       2.290131e-04       4.418491e-04       2.129967e-02       3.675268e-03       1.014172e-02
      464600       8.651436e-04       5.288389e-05       4.958036e-04       2.827890e-02       3.101141e-03       1.005686e-02
      464700       4.208580e-04       1.265753e-04       2.364026e-04       2.175136e-02       2.451608e-03       9.929552e-03
      464800       1.057748e-03       1.857666e-04       4.959747e-04       2.219199e-02       3.891801e-03       1.000170e-02
      464900       1.040938e-03       9.695964e-05       4.415663e-04       2.998012e-02       3.797005e-03       1.048980e-02
      465000       5.629003e-04       3.600751e-04       4.286326e-04       3.264760e-02       3.888415e-03       1.083428e-02
      465100       5.085260e-04       3.709389e-04       4.232928e-04       2.268150e-02       3.087665e-03       9.880679e-03
      465200       8.847635e-04       2.369646e-04       4.961357e-04       2.069779e-02       2.531535e-03       9.642212e-03
      465300       6.018572e-04       2.214547e-04       3.587960e-04       2.111822e-02       2.763629e-03       9.771343e-03
      465400       8.997235e-04       4.146837e-04       5.449043e-04       2.756006e-02       4.230555e-03       1.044655e-02
      465500       7.950313e-04       8.721915e-05       3.557570e-04       2.609551e-02       2.775915e-03       1.058372e-02
      465600       6.419848e-04       1.931179e-04       3.915421e-04       2.480982e-02       3.473172e-03       1.011065e-02
      465700       1.318545e-03       2.955684e-04       6.945813e-04       2.663080e-02       3.022402e-03       9.962094e-03
      465800       6.212392e-04       1.479579e-04       4.208531e-04       2.376074e-02       3.957550e-03       1.025754e-02
      465900       7.201043e-04       2.146892e-04       5.292972e-04       4.290729e-02       4.317762e-03       1.059505e-02
      466000       5.647742e-04       1.927184e-04       3.551085e-04       3.222295e-02       3.653732e-03       1.043963e-02
      466100       1.062693e-03       3.293131e-04       5.667546e-04       2.410605e-02       2.953485e-03       1.037572e-02
      466200       1.142184e-03       1.330391e-04       6.456738e-04       2.567816e-02       2.878686e-03       9.679892e-03
      466300       8.868799e-04       1.644814e-04       4.755751e-04       2.460090e-02       3.979345e-03       1.033014e-02
      466400       8.652179e-04       1.772265e-04       4.733819e-04       2.087119e-02       3.256520e-03       1.023575e-02
      466500       8.131147e-04       3.313498e-05       4.912181e-04       2.395845e-02       3.928365e-03       9.871233e-03
      466600       8.963120e-04       1.874543e-04       5.500489e-04       2.106200e-02       3.236327e-03       1.004287e-02
      466700       6.835846e-04       1.069939e-04       4.569501e-04       2.656991e-02       3.337792e-03       1.024280e-02
      466800       8.238698e-04       1.507761e-04       3.964195e-04       3.329599e-02       3.317796e-03       1.084729e-02
      466900       9.183480e-04       3.162472e-04       5.018189e-04       2.989384e-02       3.599756e-03       1.071430e-02
      467000       5.253633e-04       1.550430e-04       3.453881e-04       2.618455e-02       4.169465e-03       1.128771e-02
      467100       1.119878e-03       2.065790e-04       5.242754e-04       3.955106e-02       3.252503e-03       1.058753e-02
      467200       9.727295e-04       9.565508e-05       5.028542e-04       2.216398e-02       3.914006e-03       1.036670e-02
      467300       9.216803e-04       1.950106e-04       5.666843e-04       2.817418e-02       3.352368e-03       1.061661e-02
      467400       5.153344e-04       2.243195e-04       3.310334e-04       3.360496e-02       4.281191e-03       1.043633e-02
      467500       1.031996e-03       2.528199e-04       5.021869e-04       3.860074e-02       2.854197e-03       1.107849e-02
      467600       8.217763e-04       4.642595e-05       5.047348e-04       3.181242e-02       2.840876e-03       1.094483e-02
      467700       1.377321e-03       2.590453e-04       6.731498e-04       2.105490e-02       3.677934e-03       1.003592e-02
      467800       8.265400e-04       1.875934e-04       4.370828e-04       2.105646e-02       2.864894e-03       9.623698e-03
      467900       6.557261e-04       2.511469e-04       4.137699e-04       2.601727e-02       2.912726e-03       1.019432e-02
      468000       9.406798e-04       2.483534e-04       4.773926e-04       3.576329e-02       3.648719e-03       1.079721e-02
      468100       7.808707e-04       2.694967e-04       3.935068e-04       5.072483e-02       4.118488e-03       1.265017e-02
      468200       1.168435e-03       2.081040e-04       5.477998e-04       4.564572e-02       2.849892e-03       1.226312e-02
      468300       9.318027e-04       2.999591e-04       5.023739e-04       2.494485e-02       3.126448e-03       9.835755e-03
      468400       5.097460e-04       1.365925e-04       3.054897e-04       2.567567e-02       3.031068e-03       9.289929e-03
      468500       5.158158e-04       2.284690e-04       4.270269e-04       2.814311e-02       2.670787e-03       9.333647e-03
